"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","AdjPValue","Power","BCOV"
"ENSG00000101882","NKAP",1.261,3.049,7.00956392535697e-10,3.22335320209326e-08,1,0.368
"ENSG00000134061","CD180",-1.446,1.399,7.05031413795195e-10,3.23404732392505e-08,0.999,0.406
"ENSG00000114902","SPCS1",0.725,5.369,7.1091886235054e-10,3.25298170530002e-08,1,0.215
"ENSG00000184508","HDDC3",0.904,2.605,7.5175544484857e-10,3.41448431289206e-08,0.999,0.259
"ENSG00000163825","RTP3",1.151,5.329,7.48246106559903e-10,3.41448431289206e-08,1,0.341
"ENSG00000248098","BCKDHA",-1.225,4.906,7.50352019997159e-10,3.41448431289206e-08,1,0.365
"ENSG00000269609","RPARP-AS1",0.954,2.112,7.61779451034395e-10,3.45153307152496e-08,0.995,0.271
"ENSG00000170525","PFKFB3",-1.06,2.824,7.75691795355304e-10,3.4974829481515e-08,1,0.308
"ENSG00000074755","ZZEF1",-0.798,4.088,7.75704862459221e-10,3.4974829481515e-08,1,0.237
"ENSG00000187800","PEAR1",-1.424,1.224,7.78411126514347e-10,3.50114551940249e-08,0.998,0.404
"ENSG00000196932","TMEM26",-1.449,0.419,7.86318010106336e-10,3.52812493563731e-08,0.981,0.391
"ENSG00000054118","THRAP3",-1.069,5.334,7.93186127248391e-10,3.55032415213408e-08,1,0.32
"ENSG00000171408","PDE7B",-1.208,1.901,7.99634260434667e-10,3.57054080637567e-08,0.999,0.348
"ENSG00000002919","SNX11",0.858,2.622,8.13412312696826e-10,3.6233108463888e-08,0.998,0.246
"ENSG00000096070","BRPF3",-0.783,4.143,8.16830781632751e-10,3.62979178588054e-08,1,0.232
"ENSG00000131871","SELENOS",0.726,3.691,8.58693475628502e-10,3.8066684869229e-08,1,0.212
"ENSG00000244734","HBB",2.786,6.739,8.81573667063997e-10,3.89874899745097e-08,1,0.781
"ENSG00000236334","PPIAL4G",4.056,-0.535,8.95313750233846e-10,3.95006443599591e-08,1,1.025
"ENSG00000115457","IGFBP2",-2.614,6.398,9.07176010989122e-10,3.99287041408212e-08,1,0.753
"ENSG00000010539","ZNF200",1.168,1.089,9.16676439274541e-10,4.02510229368864e-08,0.983,0.321
"ENSG00000223493","SKIV2L",2.925,-0.316,9.21876554813447e-10,4.03834360006668e-08,1,0.779
"ENSG00000102908","NFAT5",-1.349,2.452,9.29708688732952e-10,4.06302478012231e-08,1,0.393
"ENSG00000276582","ABCB11",2.839,2.579,9.44505570455986e-10,4.117955182889e-08,1,0.792
"ENSG00000230219","FAM92A1P2",5.251,-2.236,9.65386191173562e-10,4.19908920706693e-08,1,1.164
"ENSG00000178385","PLEKHM3",-0.818,2.775,9.91827373124451e-10,4.30397202337526e-08,0.998,0.235
"ENSG00000091409","ITGA6",1.1,3.449,1.00316214353289e-09,4.34296379047985e-08,1,0.325
"ENSG00000182979","MTA1",-1.011,3.669,1.01449389550308e-09,4.38176031595093e-08,1,0.301
"ENSG00000167985","SDHAF2",0.834,2.665,1.01930477002953e-09,4.39227691812727e-08,0.997,0.24
"ENSG00000173020","GRK2",-0.937,4.344,1.05562036177434e-09,4.53818558320012e-08,1,0.281
"ENSG00000053918","KCNQ1",-1.476,0.412,1.07349091864433e-09,4.60371014281332e-08,0.983,0.394
"ENSG00000155393","HEATR3",0.759,2.302,1.07584268186485e-09,4.60371014281332e-08,0.981,0.212
"ENSG00000154262","ABCA6",-0.936,6.249,1.09586719456792e-09,4.67856835075812e-08,1,0.284
"ENSG00000263563","UBBP4",-1.279,1.798,1.17875301788525e-09,4.98908345991652e-08,0.999,0.371
"ENSG00000221869","CEBPD",-1.517,3.602,1.17939493237235e-09,4.98908345991652e-08,1,0.452
"ENSG00000229833","PET100",0.839,4.076,1.17371002033069e-09,4.98908345991652e-08,1,0.25
"ENSG00000156467","UQCRB",0.821,6.321,1.17915640389703e-09,4.98908345991652e-08,1,0.248
"ENSG00000135976","ANKRD36",5.691,1.986,1.18942403290953e-09,5.02002115807434e-08,1,1.378
"ENSG00000256713","PGA5",-5.972,1.962,1.23757601991735e-09,5.21135086655857e-08,1,1.46
"ENSG00000196576","PLXNB2",-1.008,7.228,1.24261924202594e-09,5.22069529729355e-08,1,0.307
"ENSG00000170417","TMEM182",2.08,1.685,1.26153279750115e-09,5.28813952258644e-08,1,0.595
"ENSG00000164406","LEAP2",1.006,5.904,1.35200222332587e-09,5.65455047520408e-08,1,0.304
"ENSG00000071894","CPSF1",-0.954,4.212,1.38662635506063e-09,5.78626970646743e-08,1,0.288
"ENSG00000160299","PCNT",-0.873,2.65,1.42111802205063e-09,5.91684408910539e-08,0.998,0.256
"ENSG00000180357","ZNF609",-0.862,3.626,1.4325940181896e-09,5.95122090342762e-08,1,0.257
"ENSG00000229859","PGA3",-7.329,2.996,1.44325150457031e-09,5.98205096714951e-08,1,1.702
"ENSG00000169021","UQCRFS1",0.731,5.309,1.5282122847813e-09,6.32002959652508e-08,1,0.221
"ENSG00000010610","CD4",-1.274,6.977,1.59303285591915e-09,6.57339405681283e-08,1,0.389
"ENSG00000232164","LINC01873",4.161,2.993,1.63339878761465e-09,6.72494654517691e-08,1,1.104
"ENSG00000198650","TAT",-1.647,9.556,1.64349714947126e-09,6.75148629002794e-08,1,0.499
"ENSG00000151702","FLI1",-0.993,2.022,1.65065152206381e-09,6.76584124986065e-08,0.996,0.286
"ENSG00000069122","ADGRF5",-1.278,3.374,1.68112656185196e-09,6.8755100934503e-08,1,0.385
"ENSG00000186283","TOR3A",1.007,3.736,1.70649187590725e-09,6.96384300618574e-08,1,0.303
"ENSG00000233048","LINC01722",7.017,2.847,1.7240021363504e-09,7.01980253140385e-08,1,1.61
"ENSG00000134318","ROCK2",-0.866,4.279,1.83081728974707e-09,7.43834910291525e-08,1,0.263
"ENSG00000167680","SEMA6B",-1.539,1.127,1.87523910411657e-09,7.6021206312936e-08,0.999,0.437
"ENSG00000077684","JADE1",1.062,3.782,1.89219612819232e-09,7.65407825509043e-08,1,0.321
"ENSG00000138092","CENPO",-1.567,1.193,1.90791341233011e-09,7.70080509614287e-08,0.999,0.455
"ENSG00000121851","POLR3GL",0.764,4.173,1.96434997780422e-09,7.9113232439409e-08,1,0.231
"ENSG00000141503","MINK1",-0.825,3.983,2.01329460194394e-09,8.09081826337733e-08,1,0.25
"ENSG00000198265","HELZ",-0.869,3.837,2.04429612154568e-09,8.17983941621072e-08,1,0.264
"ENSG00000166927","MS4A7",-1.395,3.898,2.04202908874261e-09,8.17983941621072e-08,1,0.423
"ENSG00000140968","IRF8",-0.889,2.521,2.05745035828031e-09,8.21469272638656e-08,0.998,0.26
"ENSG00000130338","TULP4",-1.08,2.022,2.12920635329424e-09,8.48286824288736e-08,0.998,0.318
"ENSG00000130939","UBE4B",-0.754,4.553,2.22337807351135e-09,8.83900367030772e-08,1,0.231
"ENSG00000124713","GNMT",-1.139,6.394,2.25552416206014e-09,8.94755786691926e-08,1,0.352
"ENSG00000123104","ITPR2",-0.893,7.045,2.28167518174473e-09,9.03191593356169e-08,1,0.277
"ENSG00000163625","WDFY3",-1.066,3.187,2.33765416554574e-09,9.23373395390566e-08,1,0.324
"ENSG00000079482","OPHN1",1.81,1.647,2.5344764169815e-09,9.98983604356502e-08,1,0.532
"ENSG00000149483","TMEM138",0.923,2.479,2.57669265646478e-09,1.01346256271081e-07,0.998,0.274
"ENSG00000101290","CDS2",-0.761,4.958,2.5984727846751e-09,1.01985919102981e-07,1,0.235
"ENSG00000123908","AGO2",-0.794,3.173,2.61181023630856e-09,1.02292211924576e-07,0.999,0.237
"ENSG00000121766","ZCCHC17",0.964,2.481,2.6451412939925e-09,1.03378608796502e-07,0.999,0.288
"ENSG00000184047","DIABLO",0.744,3.933,2.68287398077887e-09,1.04632085250376e-07,1,0.226
"ENSG00000243649","CFB",3.922,8.194,2.72311388129866e-09,1.05977859388815e-07,1,1.071
"ENSG00000263464","PPIAL4C",3.991,-2.636,2.77668727904578e-09,1.07609729644529e-07,0.98,0.834
"ENSG00000101084","C20orf24",0.813,4.807,2.77285871411285e-09,1.07609729644529e-07,1,0.25
"ENSG00000129226","CD68",-1.131,6.149,2.79574455404112e-09,1.08121618882854e-07,1,0.351
"ENSG00000111206","FOXM1",2.073,-0.168,2.80193808470296e-09,1.08134921573735e-07,0.995,0.571
"ENSG00000197724","PHF2",-0.872,2.826,2.82083566787612e-09,1.08637433659079e-07,0.999,0.263
"ENSG00000135070","ISCA1",0.738,3.484,2.91651426393817e-09,1.12088737387029e-07,0.999,0.222
"ENSG00000104131","EIF3J",0.964,4.72,2.93687325833332e-09,1.12637010484543e-07,1,0.296
"ENSG00000072849","DERL2",0.723,3.821,2.99611115620791e-09,1.1467103692269e-07,1,0.22
"ENSG00000102034","ELF4",-1.343,0.863,3.0506828809339e-09,1.16518437473025e-07,0.989,0.383
"ENSG00000095637","SORBS1",-0.929,5.053,3.06352658128979e-09,1.16767736869532e-07,1,0.289
"ENSG00000153162","BMP6",-1.729,0.72,3.08786070062127e-09,1.17453071834742e-07,0.999,0.5
"ENSG00000173039","RELA",-0.814,4.76,3.14929427251303e-09,1.19543847888451e-07,1,0.252
"ENSG00000090376","IRAK3",-1.432,0.748,3.23887428668885e-09,1.22692274720758e-07,0.991,0.407
"ENSG00000205106","DKFZp779M0652",1.945,0.09,3.27746873200517e-09,1.23647524448669e-07,0.996,0.552
"ENSG00000164086","DUSP7",-0.915,1.972,3.27403739194012e-09,1.23647524448669e-07,0.988,0.267
"ENSG00000170855","TRIAP1",0.869,3.639,3.29960658219976e-09,1.2422917979337e-07,1,0.265
"ENSG00000064995","TAF11",0.745,2.661,3.33287998733519e-09,1.25226868792436e-07,0.991,0.22
"ENSG00000081870","HSPB11",0.827,2.476,3.36392911888182e-09,1.26137106879613e-07,0.994,0.244
"ENSG00000124782","RREB1",-0.867,4.747,3.40398010271721e-09,1.27380518580628e-07,1,0.27
"ENSG00000149782","PLCB3",-1.173,1.8,3.54262000931446e-09,1.32300754529671e-07,0.998,0.35
"ENSG00000138315","OIT3",-0.953,5.528,3.55017428815949e-09,1.3231556832846e-07,1,0.298
"ENSG00000011454","GPR21",-0.763,3.144,3.68978925866926e-09,1.3724234252668e-07,0.999,0.23
"ENSG00000127481","UBR4",-0.881,6.208,3.70192947352072e-09,1.37417406119486e-07,1,0.276
"ENSG00000124733","MEA1",0.871,4.048,3.71199344681456e-09,1.37514851418465e-07,1,0.268
"ENSG00000234076","TPRG1-AS1",1.068,1.765,3.8361445647099e-09,1.41829936846454e-07,0.994,0.314
"ENSG00000013016","EHD3",-1.476,4.382,3.94923088317594e-09,1.45719525162456e-07,1,0.458
"ENSG00000169554","ZEB2",-1.058,3.639,3.96001294332736e-09,1.4582629336723e-07,1,0.326
"ENSG00000106803","SEC61B",0.823,5.598,3.9868612736219e-09,1.4652309642977e-07,1,0.257
"ENSG00000177374","HIC1",-1.322,1.578,4.05508990377731e-09,1.48734904684975e-07,0.999,0.393
